local_datetime,timeSeriesId,businessType,controlArea,settlementDate,settlementPeriod,imbalanceQuantityMAW,curveType,resolution,documentType,processType,activeFlag,docStatus,documentID,documentRevNum,imbalanceQuantityDirection,local_time,Year,Month,weekday,Hour,Minute,typ_of_day,Lag_1,hour_sin,hour_cos
2020-01-07 14:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,30,-42.25,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22487913,1,DEFICIT,14:30:00,2020,1,1,14,30,Weekday,-42.2,-0.6310879443260528,-0.7757112907044198
2020-01-07 15:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,31,-278.26,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22488086,1,DEFICIT,15:00:00,2020,1,1,15,0,Weekday,-42.25,-0.816969893010442,-0.5766803221148672
2020-01-07 15:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,32,17.44,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22488259,1,SURPLUS,15:30:00,2020,1,1,15,30,Weekday,-278.26,-0.816969893010442,-0.5766803221148672
2020-01-07 16:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,33,313.18,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22488397,1,SURPLUS,16:00:00,2020,1,1,16,0,Weekday,17.44,-0.9422609221188204,-0.3348796121709864
2020-01-07 16:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,34,629.35,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22488558,1,SURPLUS,16:30:00,2020,1,1,16,30,Weekday,313.18,-0.9422609221188204,-0.3348796121709864
2020-01-07 17:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,35,443.9,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22488701,1,SURPLUS,17:00:00,2020,1,1,17,0,Weekday,629.35,-0.9976687691905393,-0.06824241336467046
2020-01-07 17:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,36,145.43,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22488884,1,SURPLUS,17:30:00,2020,1,1,17,30,Weekday,443.9,-0.9976687691905393,-0.06824241336467046
2020-01-07 18:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,37,-98.25,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22489061,1,DEFICIT,18:00:00,2020,1,1,18,0,Weekday,145.43,-0.979084087682323,0.2034560130526333
2020-01-07 18:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,38,330.23,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22489240,1,SURPLUS,18:30:00,2020,1,1,18,30,Weekday,-98.25,-0.979084087682323,0.2034560130526333
2020-01-07 19:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,39,445.62,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22489432,1,SURPLUS,19:00:00,2020,1,1,19,0,Weekday,330.23,-0.8878852184023756,0.4600650377311516
2020-01-07 19:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,40,407.83,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22489604,1,SURPLUS,19:30:00,2020,1,1,19,30,Weekday,445.62,-0.8878852184023756,0.4600650377311516
2020-01-07 20:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,41,319.62,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22489779,1,SURPLUS,20:00:00,2020,1,1,20,0,Weekday,407.83,-0.730835964278124,0.6825531432186541
2020-01-07 20:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,42,-39.12,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22489949,1,DEFICIT,20:30:00,2020,1,1,20,30,Weekday,319.62,-0.730835964278124,0.6825531432186541
2020-01-07 21:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,43,-184.14,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22490169,1,DEFICIT,21:00:00,2020,1,1,21,0,Weekday,-39.12,-0.5195839500354336,0.8544194045464886
2020-01-07 21:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,44,-378.77,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22490350,1,DEFICIT,21:30:00,2020,1,1,21,30,Weekday,-184.14,-0.5195839500354336,0.8544194045464886
2020-01-07 22:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,45,-302.68,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22490525,1,DEFICIT,22:00:00,2020,1,1,22,0,Weekday,-378.77,-0.2697967711570252,0.962917287347799
2020-01-07 22:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,46,-588.44,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22490708,1,DEFICIT,22:30:00,2020,1,1,22,30,Weekday,-302.68,-0.2697967711570252,0.962917287347799
2020-01-07 23:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,47,39.86,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22490909,1,SURPLUS,23:00:00,2020,1,1,23,0,Weekday,-588.44,-2.4492935982947064e-16,1.0
2020-01-07 23:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-07,48,-263.28,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22491108,1,DEFICIT,23:30:00,2020,1,1,23,30,Weekday,39.86,-2.4492935982947064e-16,1.0
2020-01-08 00:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,1,-246.93,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22491276,1,DEFICIT,00:00:00,2020,1,2,0,0,Weekday,-263.28,0.0,1.0
2020-01-08 00:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,2,-150.68,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22491434,1,DEFICIT,00:30:00,2020,1,2,0,30,Weekday,-246.93,0.0,1.0
2020-01-08 01:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,3,-7.63,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22491590,1,DEFICIT,01:00:00,2020,1,2,1,0,Weekday,-150.68,0.2697967711570243,0.9629172873477994
2020-01-08 01:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,4,-42.73,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22491743,1,DEFICIT,01:30:00,2020,1,2,1,30,Weekday,-7.63,0.2697967711570243,0.9629172873477994
2020-01-08 02:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,5,-189.55,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22491890,1,DEFICIT,02:00:00,2020,1,2,2,0,Weekday,-42.73,0.5195839500354336,0.8544194045464886
2020-01-08 02:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,6,-215.3,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22492051,1,DEFICIT,02:30:00,2020,1,2,2,30,Weekday,-189.55,0.5195839500354336,0.8544194045464886
2020-01-08 03:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,7,-176.28,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22492198,1,DEFICIT,03:00:00,2020,1,2,3,0,Weekday,-215.3,0.730835964278124,0.6825531432186541
2020-01-08 03:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,8,-196.78,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22492375,1,DEFICIT,03:30:00,2020,1,2,3,30,Weekday,-176.28,0.730835964278124,0.6825531432186541
2020-01-08 04:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,9,136.19,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22492602,1,SURPLUS,04:00:00,2020,1,2,4,0,Weekday,-196.78,0.8878852184023752,0.4600650377311522
2020-01-08 04:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,10,335.79,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22492782,1,SURPLUS,04:30:00,2020,1,2,4,30,Weekday,136.19,0.8878852184023752,0.4600650377311522
2020-01-08 05:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,11,-113.0,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22492939,1,DEFICIT,05:00:00,2020,1,2,5,0,Weekday,335.79,0.9790840876823229,0.20345601305263375
2020-01-08 05:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,12,76.42,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22493118,1,SURPLUS,05:30:00,2020,1,2,5,30,Weekday,-113.0,0.9790840876823229,0.20345601305263375
2020-01-08 06:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,13,191.9,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22493285,1,SURPLUS,06:00:00,2020,1,2,6,0,Weekday,76.42,0.9976687691905392,-0.06824241336467088
2020-01-08 06:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,14,-118.25,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22493473,1,DEFICIT,06:30:00,2020,1,2,6,30,Weekday,191.9,0.9976687691905392,-0.06824241336467088
2020-01-08 07:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,15,286.5,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22493618,1,SURPLUS,07:00:00,2020,1,2,7,0,Weekday,-118.25,0.9422609221188205,-0.33487961217098616
2020-01-08 07:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,16,157.32,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22493911,1,SURPLUS,07:30:00,2020,1,2,7,30,Weekday,286.5,0.9422609221188205,-0.33487961217098616
2020-01-08 08:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,17,357.54,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22494094,1,SURPLUS,08:00:00,2020,1,2,8,0,Weekday,157.32,0.8169698930104421,-0.5766803221148671
2020-01-08 08:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,18,270.8,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22494287,1,SURPLUS,08:30:00,2020,1,2,8,30,Weekday,357.54,0.8169698930104421,-0.5766803221148671
2020-01-08 09:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,19,233.82,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22494461,1,SURPLUS,09:00:00,2020,1,2,9,0,Weekday,270.8,0.631087944326053,-0.7757112907044197
2020-01-08 09:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,20,318.67,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22494643,1,SURPLUS,09:30:00,2020,1,2,9,30,Weekday,233.82,0.631087944326053,-0.7757112907044197
2020-01-08 10:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,21,168.11,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22494782,1,SURPLUS,10:00:00,2020,1,2,10,0,Weekday,318.67,0.3984010898462414,-0.917211301505453
2020-01-08 10:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,22,-12.04,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22494913,1,DEFICIT,10:30:00,2020,1,2,10,30,Weekday,168.11,0.3984010898462414,-0.917211301505453
2020-01-08 11:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,23,-217.96,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22495056,1,DEFICIT,11:00:00,2020,1,2,11,0,Weekday,-12.04,0.1361666490962471,-0.9906859460363306
2020-01-08 11:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,24,-366.85,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22495189,1,DEFICIT,11:30:00,2020,1,2,11,30,Weekday,-217.96,0.1361666490962471,-0.9906859460363306
2020-01-08 12:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,25,41.88,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22495312,1,SURPLUS,12:00:00,2020,1,2,12,0,Weekday,-366.85,-0.1361666490962464,-0.9906859460363308
2020-01-08 12:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,26,220.66,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22495463,1,SURPLUS,12:30:00,2020,1,2,12,30,Weekday,41.88,-0.1361666490962464,-0.9906859460363308
2020-01-08 13:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,27,73.45,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22495610,1,SURPLUS,13:00:00,2020,1,2,13,0,Weekday,220.66,-0.39840108984624156,-0.9172113015054529
2020-01-08 13:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,28,-18.19,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22495784,1,DEFICIT,13:30:00,2020,1,2,13,30,Weekday,73.45,-0.39840108984624156,-0.9172113015054529
2020-01-08 14:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,29,-329.32,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22495947,1,DEFICIT,14:00:00,2020,1,2,14,0,Weekday,-18.19,-0.6310879443260528,-0.7757112907044198
2020-01-08 14:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,30,178.04,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22496152,1,SURPLUS,14:30:00,2020,1,2,14,30,Weekday,-329.32,-0.6310879443260528,-0.7757112907044198
2020-01-08 15:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,31,66.15,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22496287,1,SURPLUS,15:00:00,2020,1,2,15,0,Weekday,178.04,-0.816969893010442,-0.5766803221148672
2020-01-08 15:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,32,109.82,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22496443,1,SURPLUS,15:30:00,2020,1,2,15,30,Weekday,66.15,-0.816969893010442,-0.5766803221148672
2020-01-08 16:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,33,-33.44,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22496564,1,DEFICIT,16:00:00,2020,1,2,16,0,Weekday,109.82,-0.9422609221188204,-0.3348796121709864
2020-01-08 16:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,34,145.79,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22496670,1,SURPLUS,16:30:00,2020,1,2,16,30,Weekday,-33.44,-0.9422609221188204,-0.3348796121709864
2020-01-08 17:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,35,-247.66,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22496777,1,DEFICIT,17:00:00,2020,1,2,17,0,Weekday,145.79,-0.9976687691905393,-0.06824241336467046
2020-01-08 17:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,36,-137.04,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22496884,1,DEFICIT,17:30:00,2020,1,2,17,30,Weekday,-247.66,-0.9976687691905393,-0.06824241336467046
2020-01-08 18:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,37,-48.76,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22497016,1,DEFICIT,18:00:00,2020,1,2,18,0,Weekday,-137.04,-0.979084087682323,0.2034560130526333
2020-01-08 18:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,38,142.99,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22497216,1,SURPLUS,18:30:00,2020,1,2,18,30,Weekday,-48.76,-0.979084087682323,0.2034560130526333
2020-01-08 19:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,39,652.15,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22497377,1,SURPLUS,19:00:00,2020,1,2,19,0,Weekday,142.99,-0.8878852184023756,0.4600650377311516
2020-01-08 19:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,40,634.17,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22497543,1,SURPLUS,19:30:00,2020,1,2,19,30,Weekday,652.15,-0.8878852184023756,0.4600650377311516
2020-01-08 20:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,41,207.33,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22497675,1,SURPLUS,20:00:00,2020,1,2,20,0,Weekday,634.17,-0.730835964278124,0.6825531432186541
2020-01-08 20:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,42,-154.45,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22497781,1,DEFICIT,20:30:00,2020,1,2,20,30,Weekday,207.33,-0.730835964278124,0.6825531432186541
2020-01-08 21:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,43,-33.06,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22497924,1,DEFICIT,21:00:00,2020,1,2,21,0,Weekday,-154.45,-0.5195839500354336,0.8544194045464886
2020-01-08 21:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,44,5.23,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22498077,1,SURPLUS,21:30:00,2020,1,2,21,30,Weekday,-33.06,-0.5195839500354336,0.8544194045464886
2020-01-08 22:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,45,-292.22,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22498200,1,DEFICIT,22:00:00,2020,1,2,22,0,Weekday,5.23,-0.2697967711570252,0.962917287347799
2020-01-08 22:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,46,-291.84,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22498327,1,DEFICIT,22:30:00,2020,1,2,22,30,Weekday,-292.22,-0.2697967711570252,0.962917287347799
2020-01-08 23:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,47,-135.9,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22498507,1,DEFICIT,23:00:00,2020,1,2,23,0,Weekday,-291.84,-2.4492935982947064e-16,1.0
2020-01-08 23:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-08,48,20.38,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22498672,1,SURPLUS,23:30:00,2020,1,2,23,30,Weekday,-135.9,-2.4492935982947064e-16,1.0
2020-01-09 00:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-09,1,-95.99,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22498853,1,DEFICIT,00:00:00,2020,1,3,0,0,Weekday,20.38,0.0,1.0
2020-01-09 00:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-09,2,-389.19,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22499026,1,DEFICIT,00:30:00,2020,1,3,0,30,Weekday,-95.99,0.0,1.0
2020-01-09 01:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-09,3,-806.34,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22499185,1,DEFICIT,01:00:00,2020,1,3,1,0,Weekday,-389.19,0.2697967711570243,0.9629172873477994
2020-01-09 01:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-09,4,-1213.58,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22499345,1,DEFICIT,01:30:00,2020,1,3,1,30,Weekday,-806.34,0.2697967711570243,0.9629172873477994
2020-01-09 02:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-09,5,-349.21,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22499489,1,DEFICIT,02:00:00,2020,1,3,2,0,Weekday,-1213.58,0.5195839500354336,0.8544194045464886
2020-01-09 02:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-09,6,-465.93,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22499621,1,DEFICIT,02:30:00,2020,1,3,2,30,Weekday,-349.21,0.5195839500354336,0.8544194045464886
2020-01-09 03:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-09,7,-170.51,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22499751,1,DEFICIT,03:00:00,2020,1,3,3,0,Weekday,-465.93,0.730835964278124,0.6825531432186541
2020-01-09 03:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-09,8,-171.4,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22499883,1,DEFICIT,03:30:00,2020,1,3,3,30,Weekday,-170.51,0.730835964278124,0.6825531432186541
2020-01-09 04:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-09,9,-80.72,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22500096,1,DEFICIT,04:00:00,2020,1,3,4,0,Weekday,-171.4,0.8878852184023752,0.4600650377311522
2020-01-09 04:30:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-09,10,-86.88,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22500239,1,DEFICIT,04:30:00,2020,1,3,4,30,Weekday,-80.72,0.8878852184023752,0.4600650377311522
2020-01-09 05:00:00+00:00,ELX-EMFIP-AIMBV-TS-1,Balance energy deviation,10YGB----------A,2020-01-09,11,389.58,Sequential fixed size block,PT30M,Imbalance volume,Realised,Y,Final,ELX-EMFIP-AIMBV-22500380,1,SURPLUS,05:00:00,2020,1,3,5,0,Weekday,-86.88,0.9790840876823229,0.20345601305263375
